,problem_size,nodes,edges,task_id,graph,time,valid,res_size,canonization
0,0016,16,76,0016-04,1.dot,0.7901171669363976,True,1872,"((*{$1}:1, *{$2}:1, *{$3}:1, *{$3}:1, *{$4}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$1}:1, *{$3}:1, *{$4}:1, *{$8}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$2}:1, *{$9}:1, *{$10}:1, *{$11}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$3}:1, *{$12}:1, *{$13}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$8}:1, *{$8}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$9}:1, *{$14}:1, *{$14}:1, *{$13}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$4}:1, *{$4}:1, *{$10}:1, *{$12}:1, *{$15}:1, *{$15}:1, *{$16}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$8}:1, *{$8}:1, *{$14}:1, *{$15}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$8}:1, *{$11}:1, *{$14}:1, *{$15}:1, *{$17}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$5}:1, *{$5}:1, *{$5}:1, *{$13}:1, *{$13}:1, *{$16}:1, *{$17}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1)."
1,0016,16,76,0016-04,2.dot,0.5322689171880484,True,1872,"((*{$1}:1, *{$2}:1, *{$3}:1, *{$3}:1, *{$4}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$1}:1, *{$3}:1, *{$4}:1, *{$8}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$2}:1, *{$9}:1, *{$10}:1, *{$11}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$3}:1, *{$12}:1, *{$13}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$8}:1, *{$8}:1, *{$5}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1).:1, (*{$3}:1, *{$3}:1, *{$9}:1, *{$14}:1, *{$14}:1, *{$13}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$4}:1, *{$4}:1, *{$10}:1, *{$12}:1, *{$15}:1, *{$15}:1, *{$16}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$8}:1, *{$8}:1, *{$14}:1, *{$15}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$8}:1, *{$11}:1, *{$14}:1, *{$15}:1, *{$17}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#6{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1, (*{$5}:1, *{$5}:1, *{$5}:1, *{$13}:1, *{$13}:1, *{$16}:1, *{$17}:1, ((*{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1).:1)."
2,0020,20,118,0020-01,1.dot,1.8714862503111362,True,3625,"((*{$1}:1, *{$2}:1, *{$2}:1, *{$2}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$1}:1, *{$2}:1, *{$2}:1, *{$2}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$7}:1, *{$3}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$9}:1, *{$10}:1, *{$10}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$9}:1, *{$10}:1, *{$10}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$10}:1, *{$11}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$10}:1, *{$11}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$7}:1, *{$12}:1, *{$13}:1, *{$14}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$3}:1, *{$3}:1, *{$3}:1, *{$10}:1, *{$10}:1, *{$15}:1, *{$13}:1, *{$16}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1, (*{$3}:1, *{$10}:1, *{$10}:1, *{$10}:1, *{$10}:1, *{$15}:1, *{$16}:1, *{$17}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1, (*{$4}:1, *{$4}:1, *{$4}:1, *{$11}:1, *{$11}:1, *{$18}:1, *{$14}:1, *{$17}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$9}:1, *{$9}:1, *{$12}:1, *{$15}:1, *{$15}:1, *{$18}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1)."
3,0020,20,118,0020-01,2.dot,1.7458025836385787,True,3625,"((*{$1}:1, *{$2}:1, *{$2}:1, *{$2}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$1}:1, *{$2}:1, *{$2}:1, *{$2}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$7}:1, *{$3}:1, *{$3}:1, *{$4}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$9}:1, *{$10}:1, *{$10}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$9}:1, *{$10}:1, *{$10}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$10}:1, *{$11}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$2}:1, *{$2}:1, *{$8}:1, *{$8}:1, *{$10}:1, *{$11}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$7}:1, *{$12}:1, *{$13}:1, *{$14}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$3}:1, *{$3}:1, *{$3}:1, *{$10}:1, *{$10}:1, *{$15}:1, *{$13}:1, *{$16}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1, (*{$3}:1, *{$10}:1, *{$10}:1, *{$10}:1, *{$10}:1, *{$15}:1, *{$16}:1, *{$17}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1, (*{$4}:1, *{$4}:1, *{$4}:1, *{$11}:1, *{$11}:1, *{$18}:1, *{$14}:1, *{$17}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1).:1, (*{$9}:1, *{$9}:1, *{$12}:1, *{$15}:1, *{$15}:1, *{$18}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#7{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1, ((*{$5}:1, *{$5}:1, *{$5}:1, *{$5}:1).:1).#8{$6}:1).:1)."
4,0020,20,118,0020-02,1.dot,0.765240625012666,True,3205,"((*{$1}:1, *{$2}:1, *{$3}:1, *{$4}:1, *{$4}:1, *{$5}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$1}:1, *{$8}:1, *{$9}:1, *{$10}:1, *{$11}:1, *{$11}:1, *{$12}:1, *{$12}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$2}:1, *{$10}:1, *{$13}:1, *{$14}:1, *{$15}:1, *{$16}:1, *{$16}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1).:1, (*{$3}:1, *{$14}:1, *{$14}:1, *{$17}:1, *{$18}:1, *{$18}:1, *{$19}:1, *{$19}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$4}:1, *{$11}:1, *{$15}:1, *{$18}:1, *{$20}:1, *{$21}:1, *{$21}:1, *{$22}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$4}:1, *{$23}:1, *{$15}:1, *{$15}:1, *{$18}:1, *{$21}:1, *{$21}:1, *{$22}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$5}:1, *{$12}:1, *{$12}:1, *{$24}:1, *{$16}:1, *{$19}:1, *{$25}:1, *{$22}:1, *{$22}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$8}:1, *{$9}:1, *{$26}:1, *{$11}:1, *{$12}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$9}:1, *{$9}:1, *{$27}:1, *{$23}:1, *{$23}:1, *{$24}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$26}:1, *{$28}:1, *{$17}:1, *{$20}:1, *{$25}:1, *{$25}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$11}:1, *{$11}:1, *{$23}:1, *{$15}:1, *{$21}:1, *{$21}:1, *{$22}:1, *{$22}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$12}:1, *{$16}:1, *{$16}:1, *{$19}:1, *{$25}:1, *{$22}:1, *{$22}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1).:1, (*{$27}:1, *{$13}:1, *{$14}:1, *{$28}:1, *{$15}:1, *{$15}:1, *{$15}:1, *{$16}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#7{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1).:1).#9{$7}:1, ((*{$6}:1, *{$6}:1, *{$6}:1, *{$6}:1).:1).#8{$7}:1).:1)."
